sample_index,time_s,raw_adc,voltage_V
4377,1.750800000000e-04,-590,-3.601184118168e-01
4378,1.751200000000e-04,-590,-3.601184118168e-01
4379,1.751600000000e-04,-590,-3.601184118168e-01
4380,1.752000000000e-04,-887,-5.413983581042e-01
4381,1.752400000000e-04,-887,-5.413983581042e-01
4382,1.752800000000e-04,-887,-5.413983581042e-01
4383,1.753200000000e-04,-887,-5.413983581042e-01
4384,1.753600000000e-04,-887,-5.413983581042e-01
4385,1.754000000000e-04,-887,-5.413983581042e-01
4386,1.754400000000e-04,-887,-5.413983581042e-01
4387,1.754800000000e-04,-887,-5.413983581042e-01
4388,1.755200000000e-04,-887,-5.413983581042e-01
4389,1.755600000000e-04,-887,-5.413983581042e-01
4390,1.756000000000e-04,-1185,-7.232886745811e-01
4391,1.756400000000e-04,-887,-5.413983581042e-01
4392,1.756800000000e-04,-887,-5.413983581042e-01
4393,1.757200000000e-04,-887,-5.413983581042e-01
4394,1.757600000000e-04,-887,-5.413983581042e-01
4395,1.758000000000e-04,-887,-5.413983581042e-01
4396,1.758400000000e-04,-887,-5.413983581042e-01
4397,1.758800000000e-04,-887,-5.413983581042e-01
4398,1.759200000000e-04,-887,-5.413983581042e-01
4399,1.759600000000e-04,-887,-5.413983581042e-01
4400,1.760000000000e-04,-590,-3.601184118168e-01
4401,1.760400000000e-04,-590,-3.601184118168e-01
4402,1.760800000000e-04,-590,-3.601184118168e-01
4403,1.761200000000e-04,-292,-1.782280953398e-01
4404,1.761600000000e-04,-292,-1.782280953398e-01
4405,1.762000000000e-04,-292,-1.782280953398e-01
4406,1.762400000000e-04,-292,-1.782280953398e-01
4407,1.762800000000e-04,6,3.662221137120e-03
4408,1.763200000000e-04,6,3.662221137120e-03
4409,1.763600000000e-04,6,3.662221137120e-03
4410,1.764000000000e-04,6,3.662221137120e-03
4411,1.764400000000e-04,304,1.855525376141e-01
4412,1.764800000000e-04,602,3.674428540910e-01
4413,1.765200000000e-04,602,3.674428540910e-01
4414,1.765600000000e-04,900,5.493331705679e-01
4415,1.766000000000e-04,900,5.493331705679e-01
4416,1.766400000000e-04,900,5.493331705679e-01
4417,1.766800000000e-04,1198,7.312234870449e-01
4418,1.767200000000e-04,1495,9.125034333323e-01
4419,1.767600000000e-04,1495,9.125034333323e-01
4420,1.768000000000e-04,1792,1.093783379620e+00
4421,1.768400000000e-04,2090,1.275673696097e+00
4422,1.768800000000e-04,2090,1.275673696097e+00
4423,1.769200000000e-04,2090,1.275673696097e+00
4424,1.769600000000e-04,2090,1.275673696097e+00
4425,1.770000000000e-04,2388,1.457564012574e+00
4426,1.770400000000e-04,2090,1.275673696097e+00
4427,1.770800000000e-04,2388,1.457564012574e+00
4428,1.771200000000e-04,2388,1.457564012574e+00
4429,1.771600000000e-04,2388,1.457564012574e+00
4430,1.772000000000e-04,2388,1.457564012574e+00
4431,1.772400000000e-04,2388,1.457564012574e+00
4432,1.772800000000e-04,2388,1.457564012574e+00
4433,1.773200000000e-04,2388,1.457564012574e+00
4434,1.773600000000e-04,2388,1.457564012574e+00
4435,1.774000000000e-04,2090,1.275673696097e+00
4436,1.774400000000e-04,2090,1.275673696097e+00
4437,1.774800000000e-04,2090,1.275673696097e+00
4438,1.775200000000e-04,2090,1.275673696097e+00
4439,1.775600000000e-04,2090,1.275673696097e+00
4440,1.776000000000e-04,1792,1.093783379620e+00
4441,1.776400000000e-04,1495,9.125034333323e-01
4442,1.776800000000e-04,1495,9.125034333323e-01
4443,1.777200000000e-04,1495,9.125034333323e-01
4444,1.777600000000e-04,1198,7.312234870449e-01
4445,1.778000000000e-04,900,5.493331705679e-01
4446,1.778400000000e-04,900,5.493331705679e-01
4447,1.778800000000e-04,602,3.674428540910e-01
4448,1.779200000000e-04,304,1.855525376141e-01
4449,1.779600000000e-04,6,3.662221137120e-03
4450,1.780000000000e-04,-292,-1.782280953398e-01
4451,1.780400000000e-04,-292,-1.782280953398e-01
4452,1.780800000000e-04,-292,-1.782280953398e-01
4453,1.781200000000e-04,-590,-3.601184118168e-01
4454,1.781600000000e-04,-887,-5.413983581042e-01
4455,1.782000000000e-04,-887,-5.413983581042e-01
4456,1.782400000000e-04,-1185,-7.232886745811e-01
4457,1.782800000000e-04,-1483,-9.051789910581e-01
4458,1.783200000000e-04,-1483,-9.051789910581e-01
4459,1.783600000000e-04,-1483,-9.051789910581e-01
4460,1.784000000000e-04,-1781,-1.087069307535e+00
4461,1.784400000000e-04,-2079,-1.268959624012e+00
4462,1.784800000000e-04,-2079,-1.268959624012e+00
4463,1.785200000000e-04,-2079,-1.268959624012e+00
4464,1.785600000000e-04,-2377,-1.450849940489e+00
4465,1.786000000000e-04,-2377,-1.450849940489e+00
4466,1.786400000000e-04,-2377,-1.450849940489e+00
4467,1.786800000000e-04,-2377,-1.450849940489e+00
4468,1.787200000000e-04,-2377,-1.450849940489e+00
4469,1.787600000000e-04,-2377,-1.450849940489e+00
4470,1.788000000000e-04,-2377,-1.450849940489e+00
4471,1.788400000000e-04,-2675,-1.632740256966e+00
4472,1.788800000000e-04,-2377,-1.450849940489e+00
4473,1.789200000000e-04,-2377,-1.450849940489e+00
4474,1.789600000000e-04,-2377,-1.450849940489e+00
4475,1.790000000000e-04,-2377,-1.450849940489e+00
4476,1.790400000000e-04,-2079,-1.268959624012e+00
4477,1.790800000000e-04,-2079,-1.268959624012e+00
4478,1.791200000000e-04,-2079,-1.268959624012e+00
4479,1.791600000000e-04,-1781,-1.087069307535e+00
4480,1.792000000000e-04,-1781,-1.087069307535e+00
4481,1.792400000000e-04,-1483,-9.051789910581e-01
4482,1.792800000000e-04,-1483,-9.051789910581e-01
4483,1.793200000000e-04,-1185,-7.232886745811e-01
4484,1.793600000000e-04,-1185,-7.232886745811e-01
4485,1.794000000000e-04,-887,-5.413983581042e-01
4486,1.794400000000e-04,-887,-5.413983581042e-01
4487,1.794800000000e-04,-590,-3.601184118168e-01
4488,1.795200000000e-04,-292,-1.782280953398e-01
4489,1.795600000000e-04,-292,-1.782280953398e-01
4490,1.796000000000e-04,6,3.662221137120e-03
4491,1.796400000000e-04,304,1.855525376141e-01
4492,1.796800000000e-04,304,1.855525376141e-01
4493,1.797200000000e-04,602,3.674428540910e-01
4494,1.797600000000e-04,602,3.674428540910e-01
4495,1.798000000000e-04,900,5.493331705679e-01
4496,1.798400000000e-04,1198,7.312234870449e-01
4497,1.798800000000e-04,1198,7.312234870449e-01
4498,1.799200000000e-04,1495,9.125034333323e-01
4499,1.799600000000e-04,1495,9.125034333323e-01
4500,1.800000000000e-04,1792,1.093783379620e+00
4501,1.800400000000e-04,1792,1.093783379620e+00
4502,1.800800000000e-04,2090,1.275673696097e+00
4503,1.801200000000e-04,2090,1.275673696097e+00
4504,1.801600000000e-04,2090,1.275673696097e+00
4505,1.802000000000e-04,2090,1.275673696097e+00
4506,1.802400000000e-04,2090,1.275673696097e+00
4507,1.802800000000e-04,2090,1.275673696097e+00
4508,1.803200000000e-04,2090,1.275673696097e+00
4509,1.803600000000e-04,2090,1.275673696097e+00
4510,1.804000000000e-04,2090,1.275673696097e+00
4511,1.804400000000e-04,2090,1.275673696097e+00
4512,1.804800000000e-04,1792,1.093783379620e+00
4513,1.805200000000e-04,1792,1.093783379620e+00
4514,1.805600000000e-04,1792,1.093783379620e+00
4515,1.806000000000e-04,1495,9.125034333323e-01
4516,1.806400000000e-04,1495,9.125034333323e-01
4517,1.806800000000e-04,1198,7.312234870449e-01
4518,1.807200000000e-04,1198,7.312234870449e-01
4519,1.807600000000e-04,900,5.493331705679e-01
4520,1.808000000000e-04,900,5.493331705679e-01
4521,1.808400000000e-04,602,3.674428540910e-01
4522,1.808800000000e-04,304,1.855525376141e-01
4523,1.809200000000e-04,304,1.855525376141e-01
4524,1.809600000000e-04,6,3.662221137120e-03
4525,1.810000000000e-04,-292,-1.782280953398e-01
4526,1.810400000000e-04,-292,-1.782280953398e-01
4527,1.810800000000e-04,-590,-3.601184118168e-01
4528,1.811200000000e-04,-887,-5.413983581042e-01
4529,1.811600000000e-04,-887,-5.413983581042e-01
4530,1.812000000000e-04,-887,-5.413983581042e-01
4531,1.812400000000e-04,-1185,-7.232886745811e-01
4532,1.812800000000e-04,-1483,-9.051789910581e-01
4533,1.813200000000e-04,-1483,-9.051789910581e-01
4534,1.813600000000e-04,-1781,-1.087069307535e+00
4535,1.814000000000e-04,-1781,-1.087069307535e+00
4536,1.814400000000e-04,-1781,-1.087069307535e+00
4537,1.814800000000e-04,-1781,-1.087069307535e+00
4538,1.815200000000e-04,-1781,-1.087069307535e+00
4539,1.815600000000e-04,-2079,-1.268959624012e+00
4540,1.816000000000e-04,-2079,-1.268959624012e+00
4541,1.816400000000e-04,-2079,-1.268959624012e+00
4542,1.816800000000e-04,-2079,-1.268959624012e+00
4543,1.817200000000e-04,-2079,-1.268959624012e+00
4544,1.817600000000e-04,-1781,-1.087069307535e+00
4545,1.818000000000e-04,-1781,-1.087069307535e+00
4546,1.818400000000e-04,-1781,-1.087069307535e+00
4547,1.818800000000e-04,-1781,-1.087069307535e+00
4548,1.819200000000e-04,-1483,-9.051789910581e-01
4549,1.819600000000e-04,-1483,-9.051789910581e-01
4550,1.820000000000e-04,-1483,-9.051789910581e-01
4551,1.820400000000e-04,-1185,-7.232886745811e-01
4552,1.820800000000e-04,-1185,-7.232886745811e-01
4553,1.821200000000e-04,-887,-5.413983581042e-01
4554,1.821600000000e-04,-590,-3.601184118168e-01
4555,1.822000000000e-04,-292,-1.782280953398e-01
4556,1.822400000000e-04,-292,-1.782280953398e-01
4557,1.822800000000e-04,6,3.662221137120e-03
4558,1.823200000000e-04,6,3.662221137120e-03
4559,1.823600000000e-04,304,1.855525376141e-01
4560,1.824000000000e-04,602,3.674428540910e-01
4561,1.824400000000e-04,602,3.674428540910e-01
4562,1.824800000000e-04,900,5.493331705679e-01
4563,1.825200000000e-04,900,5.493331705679e-01
4564,1.825600000000e-04,1198,7.312234870449e-01
4565,1.826000000000e-04,1198,7.312234870449e-01
4566,1.826400000000e-04,1495,9.125034333323e-01
4567,1.826800000000e-04,1495,9.125034333323e-01
4568,1.827200000000e-04,1792,1.093783379620e+00
4569,1.827600000000e-04,1792,1.093783379620e+00
4570,1.828000000000e-04,1792,1.093783379620e+00
4571,1.828400000000e-04,1792,1.093783379620e+00
4572,1.828800000000e-04,1792,1.093783379620e+00
4573,1.829200000000e-04,2090,1.275673696097e+00
4574,1.829600000000e-04,2090,1.275673696097e+00
4575,1.830000000000e-04,1792,1.093783379620e+00
4576,1.830400000000e-04,2090,1.275673696097e+00
4577,1.830800000000e-04,2090,1.275673696097e+00
4578,1.831200000000e-04,1792,1.093783379620e+00
4579,1.831600000000e-04,1495,9.125034333323e-01
4580,1.832000000000e-04,1495,9.125034333323e-01
4581,1.832400000000e-04,1495,9.125034333323e-01
4582,1.832800000000e-04,1495,9.125034333323e-01
4583,1.833200000000e-04,1495,9.125034333323e-01
4584,1.833600000000e-04,1198,7.312234870449e-01
4585,1.834000000000e-04,900,5.493331705679e-01
4586,1.834400000000e-04,900,5.493331705679e-01
4587,1.834800000000e-04,602,3.674428540910e-01
4588,1.835200000000e-04,602,3.674428540910e-01
4589,1.835600000000e-04,304,1.855525376141e-01
4590,1.836000000000e-04,304,1.855525376141e-01
4591,1.836400000000e-04,304,1.855525376141e-01
4592,1.836800000000e-04,6,3.662221137120e-03
4593,1.837200000000e-04,-292,-1.782280953398e-01
4594,1.837600000000e-04,-292,-1.782280953398e-01
4595,1.838000000000e-04,-590,-3.601184118168e-01
4596,1.838400000000e-04,-590,-3.601184118168e-01
4597,1.838800000000e-04,-887,-5.413983581042e-01
4598,1.839200000000e-04,-887,-5.413983581042e-01
4599,1.839600000000e-04,-887,-5.413983581042e-01
4600,1.840000000000e-04,-1185,-7.232886745811e-01
4601,1.840400000000e-04,-1185,-7.232886745811e-01
4602,1.840800000000e-04,-1483,-9.051789910581e-01
4603,1.841200000000e-04,-1483,-9.051789910581e-01
4604,1.841600000000e-04,-1483,-9.051789910581e-01
4605,1.842000000000e-04,-1483,-9.051789910581e-01
4606,1.842400000000e-04,-1781,-1.087069307535e+00
4607,1.842800000000e-04,-1781,-1.087069307535e+00
4608,1.843200000000e-04,-1781,-1.087069307535e+00
4609,1.843600000000e-04,-1781,-1.087069307535e+00
4610,1.844000000000e-04,-1483,-9.051789910581e-01
4611,1.844400000000e-04,-1483,-9.051789910581e-01
4612,1.844800000000e-04,-1483,-9.051789910581e-01
4613,1.845200000000e-04,-1483,-9.051789910581e-01
4614,1.845600000000e-04,-1483,-9.051789910581e-01
4615,1.846000000000e-04,-1483,-9.051789910581e-01
4616,1.846400000000e-04,-1185,-7.232886745811e-01
4617,1.846800000000e-04,-1185,-7.232886745811e-01
4618,1.847200000000e-04,-1185,-7.232886745811e-01
4619,1.847600000000e-04,-887,-5.413983581042e-01
4620,1.848000000000e-04,-887,-5.413983581042e-01
4621,1.848400000000e-04,-590,-3.601184118168e-01
4622,1.848800000000e-04,-590,-3.601184118168e-01
4623,1.849200000000e-04,-292,-1.782280953398e-01
4624,1.849600000000e-04,-292,-1.782280953398e-01
4625,1.850000000000e-04,6,3.662221137120e-03
4626,1.850400000000e-04,304,1.855525376141e-01
4627,1.850800000000e-04,304,1.855525376141e-01
4628,1.851200000000e-04,602,3.674428540910e-01
4629,1.851600000000e-04,602,3.674428540910e-01
4630,1.852000000000e-04,900,5.493331705679e-01
4631,1.852400000000e-04,900,5.493331705679e-01
4632,1.852800000000e-04,900,5.493331705679e-01
4633,1.853200000000e-04,1198,7.312234870449e-01
4634,1.853600000000e-04,1198,7.312234870449e-01
4635,1.854000000000e-04,1495,9.125034333323e-01
4636,1.854400000000e-04,1495,9.125034333323e-01
4637,1.854800000000e-04,1495,9.125034333323e-01
4638,1.855200000000e-04,1495,9.125034333323e-01
4639,1.855600000000e-04,1792,1.093783379620e+00
4640,1.856000000000e-04,1495,9.125034333323e-01
4641,1.856400000000e-04,1792,1.093783379620e+00
4642,1.856800000000e-04,1792,1.093783379620e+00
4643,1.857200000000e-04,1792,1.093783379620e+00
4644,1.857600000000e-04,1495,9.125034333323e-01
4645,1.858000000000e-04,1495,9.125034333323e-01
4646,1.858400000000e-04,1495,9.125034333323e-01
4647,1.858800000000e-04,1495,9.125034333323e-01
4648,1.859200000000e-04,1495,9.125034333323e-01
4649,1.859600000000e-04,1495,9.125034333323e-01
4650,1.860000000000e-04,1198,7.312234870449e-01
4651,1.860400000000e-04,1198,7.312234870449e-01
4652,1.860800000000e-04,1198,7.312234870449e-01
4653,1.861200000000e-04,900,5.493331705679e-01
4654,1.861600000000e-04,900,5.493331705679e-01
4655,1.862000000000e-04,602,3.674428540910e-01
4656,1.862400000000e-04,602,3.674428540910e-01
4657,1.862800000000e-04,304,1.855525376141e-01
4658,1.863200000000e-04,304,1.855525376141e-01
4659,1.863600000000e-04,-292,-1.782280953398e-01
4660,1.864000000000e-04,-292,-1.782280953398e-01
4661,1.864400000000e-04,-292,-1.782280953398e-01
4662,1.864800000000e-04,-590,-3.601184118168e-01
4663,1.865200000000e-04,-292,-1.782280953398e-01
4664,1.865600000000e-04,-590,-3.601184118168e-01
4665,1.866000000000e-04,-887,-5.413983581042e-01
4666,1.866400000000e-04,-887,-5.413983581042e-01
4667,1.866800000000e-04,-1185,-7.232886745811e-01
4668,1.867200000000e-04,-1185,-7.232886745811e-01
4669,1.867600000000e-04,-1185,-7.232886745811e-01
4670,1.868000000000e-04,-1483,-9.051789910581e-01
4671,1.868400000000e-04,-1483,-9.051789910581e-01
4672,1.868800000000e-04,-1483,-9.051789910581e-01
4673,1.869200000000e-04,-1483,-9.051789910581e-01
4674,1.869600000000e-04,-1483,-9.051789910581e-01
4675,1.870000000000e-04,-1483,-9.051789910581e-01
4676,1.870400000000e-04,-1483,-9.051789910581e-01
4677,1.870800000000e-04,-1483,-9.051789910581e-01
4678,1.871200000000e-04,-1483,-9.051789910581e-01
4679,1.871600000000e-04,-1483,-9.051789910581e-01
4680,1.872000000000e-04,-1185,-7.232886745811e-01
4681,1.872400000000e-04,-1185,-7.232886745811e-01
4682,1.872800000000e-04,-1185,-7.232886745811e-01
4683,1.873200000000e-04,-887,-5.413983581042e-01
4684,1.873600000000e-04,-887,-5.413983581042e-01
4685,1.874000000000e-04,-887,-5.413983581042e-01
4686,1.874400000000e-04,-887,-5.413983581042e-01
4687,1.874800000000e-04,-590,-3.601184118168e-01
4688,1.875200000000e-04,-590,-3.601184118168e-01
4689,1.875600000000e-04,-292,-1.782280953398e-01
4690,1.876000000000e-04,-292,-1.782280953398e-01
4691,1.876400000000e-04,6,3.662221137120e-03
4692,1.876800000000e-04,6,3.662221137120e-03
4693,1.877200000000e-04,304,1.855525376141e-01
4694,1.877600000000e-04,602,3.674428540910e-01
4695,1.878000000000e-04,602,3.674428540910e-01
4696,1.878400000000e-04,602,3.674428540910e-01
4697,1.878800000000e-04,900,5.493331705679e-01
4698,1.879200000000e-04,900,5.493331705679e-01
4699,1.879600000000e-04,900,5.493331705679e-01
4700,1.880000000000e-04,1198,7.312234870449e-01
4701,1.880400000000e-04,1198,7.312234870449e-01
4702,1.880800000000e-04,1495,9.125034333323e-01
4703,1.881200000000e-04,1495,9.125034333323e-01
4704,1.881600000000e-04,1495,9.125034333323e-01
4705,1.882000000000e-04,1495,9.125034333323e-01
4706,1.882400000000e-04,1495,9.125034333323e-01
4707,1.882800000000e-04,1495,9.125034333323e-01
4708,1.883200000000e-04,1495,9.125034333323e-01
4709,1.883600000000e-04,1495,9.125034333323e-01
4710,1.884000000000e-04,1495,9.125034333323e-01
4711,1.884400000000e-04,1495,9.125034333323e-01
4712,1.884800000000e-04,1495,9.125034333323e-01
4713,1.885200000000e-04,1495,9.125034333323e-01
4714,1.885600000000e-04,1495,9.125034333323e-01
4715,1.886000000000e-04,1198,7.312234870449e-01
4716,1.886400000000e-04,1198,7.312234870449e-01
4717,1.886800000000e-04,900,5.493331705679e-01
4718,1.887200000000e-04,900,5.493331705679e-01
4719,1.887600000000e-04,900,5.493331705679e-01
4720,1.888000000000e-04,900,5.493331705679e-01
4721,1.888400000000e-04,602,3.674428540910e-01
4722,1.888800000000e-04,304,1.855525376141e-01
4723,1.889200000000e-04,304,1.855525376141e-01
4724,1.889600000000e-04,304,1.855525376141e-01
4725,1.890000000000e-04,304,1.855525376141e-01
4726,1.890400000000e-04,6,3.662221137120e-03
4727,1.890800000000e-04,-292,-1.782280953398e-01
4728,1.891200000000e-04,-292,-1.782280953398e-01
4729,1.891600000000e-04,-292,-1.782280953398e-01
4730,1.892000000000e-04,-590,-3.601184118168e-01
4731,1.892400000000e-04,-590,-3.601184118168e-01
4732,1.892800000000e-04,-887,-5.413983581042e-01
4733,1.893200000000e-04,-887,-5.413983581042e-01
4734,1.893600000000e-04,-887,-5.413983581042e-01
4735,1.894000000000e-04,-887,-5.413983581042e-01
4736,1.894400000000e-04,-1185,-7.232886745811e-01
4737,1.894800000000e-04,-1185,-7.232886745811e-01
4738,1.895200000000e-04,-1185,-7.232886745811e-01
4739,1.895600000000e-04,-1483,-9.051789910581e-01
4740,1.896000000000e-04,-1483,-9.051789910581e-01
4741,1.896400000000e-04,-1185,-7.232886745811e-01
4742,1.896800000000e-04,-1483,-9.051789910581e-01
4743,1.897200000000e-04,-1483,-9.051789910581e-01
4744,1.897600000000e-04,-1483,-9.051789910581e-01
4745,1.898000000000e-04,-1185,-7.232886745811e-01
4746,1.898400000000e-04,-1185,-7.232886745811e-01
4747,1.898800000000e-04,-1185,-7.232886745811e-01
4748,1.899200000000e-04,-887,-5.413983581042e-01
4749,1.899600000000e-04,-887,-5.413983581042e-01
4750,1.900000000000e-04,-887,-5.413983581042e-01
4751,1.900400000000e-04,-887,-5.413983581042e-01
4752,1.900800000000e-04,-887,-5.413983581042e-01
4753,1.901200000000e-04,-590,-3.601184118168e-01
4754,1.901600000000e-04,-292,-1.782280953398e-01
4755,1.902000000000e-04,-292,-1.782280953398e-01
4756,1.902400000000e-04,-292,-1.782280953398e-01
4757,1.902800000000e-04,6,3.662221137120e-03
4758,1.903200000000e-04,6,3.662221137120e-03
4759,1.903600000000e-04,304,1.855525376141e-01
4760,1.904000000000e-04,304,1.855525376141e-01
4761,1.904400000000e-04,602,3.674428540910e-01
4762,1.904800000000e-04,602,3.674428540910e-01
4763,1.905200000000e-04,602,3.674428540910e-01
4764,1.905600000000e-04,900,5.493331705679e-01
4765,1.906000000000e-04,900,5.493331705679e-01
4766,1.906400000000e-04,900,5.493331705679e-01
4767,1.906800000000e-04,1198,7.312234870449e-01
4768,1.907200000000e-04,900,5.493331705679e-01
4769,1.907600000000e-04,1198,7.312234870449e-01
4770,1.908000000000e-04,1198,7.312234870449e-01
4771,1.908400000000e-04,1198,7.312234870449e-01
4772,1.908800000000e-04,1495,9.125034333323e-01
4773,1.909200000000e-04,1495,9.125034333323e-01
4774,1.909600000000e-04,1198,7.312234870449e-01
